uniqueID,Date,Voter File Match,Registered Voter (of Voter File Matches),weight,Q1. Health Quality,age,DEMOGRAPHICS - GENDER,Q4. Number of People in HH,Q5. Children in HH,Q6. Non-HH Face to Face Count,Q7. Six Feet Away? (If Q6 > 0),Q8. HH Member Going to Work,Q9. Children Interacting with Other Children ,Q10. Times in Group > 20 in Last Week,Family,Friends,Co-workers,"Clients, patients, or patrons",Any other type of person not already mentioned,Q12. Handwashing Count,Q13. Currently Practicing Social Distancing?,Q14. Currently Experiencing Symptoms?,Q15. Likelihood of getting Coronavirus,Q16. NC Response to Coronavirus,Q17. Changes to Routine ,Q18. College Degree,Q19. Latino,Q20. Race,Q21. Panel Willingness,Q19-20. Race + Ethnicity,Survey Mode,Panel Respondent,DEMOGRAPHICS - RACE ON FILE,MEDIA MARKET,PARTY,TURNOUT,DEMOGRAPHICS - PARTY ON FILE,tax_score,CHOICE,CHURCH ATTENDANCE,CLIMATE CHANGE PRIORITY,COLLEGE,GUN CONTROL,GUN OWNER,PROGRESSIVE GUN OWNER,tv_cable,tv_satellite,tv_broadcast,cellphone_score,commercial_party,MARIJUANA,low_tv,trump_approve_score,retired_score,county_name,Completed Survey,week
4085,2020-05-11,Yes,Yes,0.430357,Fair,65,Female,2.0,None,1.0,1.0,Yes,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,Yes,Black,550.0,5.0,5.0,Democrat,3.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,NEW HANOVER,True,week6
4910,2020-05-11,No,,1.44034,Fair,39,Female,3.0,None,2.0,1.0,Yes,,0.0,Yes,No,No,No,Yes,7.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,0,White,IVR,Yes,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6788,2020-05-11,Yes,Yes,0.187327,Fair,86,Female,3.0,None,0.0,,Yes,,0.0,Yes,,,,,3.0,Yes,No,No,Most are underestimating the risks,Unsure,Yes,No,White,Yes,White,IVR,No,Caucasian,567.0,5.0,5.0,Democrat,5.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,POLK,True,week6
6789,2020-05-11,Yes,No,0.223671,Good,68,Male,2.0,None,1.0,1.0,No,,0.0,Yes,Yes,No,No,No,5.0,Yes,No,No,Most are underestimating the risks,Small changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,2.0,,Other / Unaffiliated,,,3.0,,2.0,,,,,,,,,,1.0,3.0,3.0,,True,week6
6790,2020-05-11,No,,0.336731,Poor,81,Male,3.0,None,9.0,9.0,No,,0.0,Yes,Yes,,,,9.0,Yes,Unsure,Unsure,Most are underestimating the risks,Unsure,Yes,No,White,Yes,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
4259,2020-05-11,Yes,Yes,0.730631,Very Good,50,Female,2.0,One,0.0,,No,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,Black,Yes,Black,IVR,Yes,Black,517.0,5.0,4.0,Democrat,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,CABARRUS,True,week6
183,2020-05-11,Yes,Yes,0.37854899999999997,Good,78,Female,1.0,None,2.0,2.0,No,,0.0,No,No,No,No,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,Yes,Black,560.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,HARNETT,True,week6
6791,2020-05-11,Yes,Yes,2.43123,Good,55,Male,2.0,None,1.0,1.0,No,,0.0,Yes,,,,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,517.0,5.0,4.0,Democrat,3.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,CABARRUS,True,week6
6792,2020-05-11,Yes,Yes,0.588692,Very Good,78,Female,1.0,None,6.0,6.0,No,,0.0,No,No,No,No,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,No,White,IVR,No,Caucasian,517.0,4.0,5.0,Democrat,,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,,,3.0,1.0,1.0,5.0,CABARRUS,True,week6
5200,2020-05-11,Yes,Yes,0.588692,Fair,72,Female,2.0,None,5.0,5.0,No,,0.0,Yes,Yes,,,,8.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,5.0,5.0,Democrat,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,GASTON,True,week6
6793,2020-05-11,Yes,Yes,0.588692,Good,81,Female,2.0,None,3.0,0.0,Yes,,0.0,Yes,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,517.0,5.0,5.0,Democrat,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,GASTON,False,week6
6794,2020-05-11,Yes,Yes,0.569896,Good,78,Female,1.0,None,1.0,1.0,No,,,,,,,,,,,,,,,,,0,Black,IVR,No,Black,517.0,5.0,4.0,Democrat,3.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,GASTON,False,week6
6795,2020-05-11,Yes,Yes,0.164776,Very Good,77,Female,2.0,None,0.0,,No,,0.0,Yes,No,No,No,No,6.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Other / Unaffiliated,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,DURHAM,True,week6
6796,2020-05-11,Yes,Yes,0.588692,Fair,73,Female,3.0,None,5.0,1.0,No,,0.0,Yes,Yes,No,No,No,3.0,No,No,No,Most are overreacting to the actual risks,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,517.0,1.0,5.0,Republican,3.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,ROWAN,True,week6
6797,2020-05-11,Yes,Yes,1.2264899999999999,Good,39,Female,5.0,Three or more,2.0,2.0,Yes,No,0.0,Yes,Yes,No,No,No,4.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,Black,Yes,Black,IVR,No,Black,560.0,5.0,5.0,Democrat,,4.0,2.0,4.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,,4.0,4.0,2.0,1.0,1.0,DURHAM,True,week6
3521,2020-05-11,Yes,Yes,0.680505,Very Good,50,Male,4.0,One,0.0,,No,Yes,0.0,Yes,No,No,No,No,9.0,Yes,No,Yes,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,560.0,5.0,5.0,Democrat,4.0,5.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,WAKE,True,week6
4265,2020-05-11,Yes,Yes,0.680505,Good,62,Male,3.0,None,0.0,,No,,0.0,Yes,No,No,No,No,7.0,Yes,Unsure,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,560.0,5.0,5.0,Democrat,5.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,WAKE,True,week6
2609,2020-05-11,Yes,Yes,0.48531499999999994,Poor,53,Female,5.0,Two,0.0,,Yes,No,,,,,,,6.0,No,Yes,Unsure,Most are underestimating the risks,Unsure,Yes,No,Another race,Yes,Another race,IVR,Yes,Black,560.0,5.0,4.0,Democrat,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,GRANVILLE,True,week6
6798,2020-05-11,Yes,Yes,1.6149200000000001,Very Good,62,Male,4.0,Two,9.0,9.0,Yes,No,1.0,Yes,No,Yes,Yes,Yes,8.0,Yes,No,No,Most are overreacting to the actual risks,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,WAKE,True,week6
6799,2020-05-11,Yes,Yes,0.588692,Good,72,Female,1.0,None,3.0,6.0,Yes,,2.0,No,No,No,No,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,517.0,1.0,5.0,Republican,3.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,ROWAN,True,week6
6800,2020-05-11,Yes,Yes,0.187327,Very Good,75,Female,1.0,None,1.0,1.0,No,,0.0,No,No,No,No,Yes,6.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,No,White,IVR,No,Caucasian,567.0,1.0,4.0,Other / Unaffiliated,3.0,2.0,5.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,MITCHELL,True,week6
387,2020-05-11,Yes,Yes,0.588692,Good,87,Female,2.0,None,3.0,1.0,No,,0.0,Yes,Yes,,,,9.0,Yes,No,No,Most are reacting appropriately,Unsure,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,1.0,5.0,Republican,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,MECKLENBURG,True,week6
6801,2020-05-11,Yes,Yes,0.391034,Fair,82,Female,5.0,None,0.0,,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,,Yes,White,IVR,No,Caucasian,560.0,1.0,3.0,Republican,,,3.0,,3.0,,,,,,,,,,1.0,4.0,4.0,MOORE,True,week6
5270,2020-05-11,Yes,Yes,1.45008,Fair,61,Female,2.0,None,4.0,2.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,518.0,1.0,5.0,Republican,2.0,3.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,ROCKINGHAM,True,week6
6802,2020-05-11,Yes,Yes,0.37854899999999997,Good,77,Female,2.0,None,1.0,1.0,Yes,,1.0,Yes,,,,,9.0,No,No,No,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,No,Black,560.0,5.0,5.0,Democrat,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,WILSON,True,week6
6803,2020-05-11,Yes,Yes,0.461398,Good,65,Female,3.0,One,1.0,6.0,No,Yes,1.0,Yes,Yes,No,No,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,Black,No,Black,IVR,No,Black,518.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,FORSYTH,True,week6
6804,2020-05-11,Yes,Yes,0.991775,Fair,62,Male,2.0,None,5.0,2.0,No,,0.0,Yes,,,,,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,Black,No,Black,IVR,No,Black,517.0,5.0,5.0,Democrat,,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,,,3.0,1.0,1.0,1.0,UNION,True,week6
6805,2020-05-11,Yes,Yes,4.08125,Very Good,37,Male,3.0,One,9.0,5.0,Yes,No,0.0,Yes,No,Yes,No,Yes,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Other,560.0,4.0,5.0,Other / Unaffiliated,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,HALIFAX,True,week6
38,2020-05-11,Yes,Yes,0.754728,Good,58,Female,2.0,None,2.0,2.0,No,,0.0,Yes,No,No,No,No,6.0,Yes,No,Yes,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,517.0,3.0,5.0,Other / Unaffiliated,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,MECKLENBURG,True,week6
6806,2020-05-11,No,,1.15171,Good,54,Female,3.0,None,1.0,0.0,Yes,,0.0,Yes,No,Yes,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
4091,2020-05-11,Yes,Yes,0.588692,Good,86,Female,2.0,None,3.0,3.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,1.0,2.0,Republican,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,ASHE,True,week6
6807,2020-05-11,Yes,Yes,0.391034,Good,84,Female,2.0,None,9.0,9.0,No,,0.0,Yes,No,No,Yes,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,WAKE,True,week6
3920,2020-05-11,Yes,Yes,1.8359400000000001,Good,52,Male,4.0,Two,3.0,3.0,Yes,Yes,0.0,Yes,No,No,No,No,8.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,545.0,5.0,5.0,Democrat,,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,ONSLOW,True,week6
5758,2020-05-11,Yes,Yes,0.799104,Good,84,Male,2.0,None,4.0,4.0,No,,0.0,Yes,No,No,No,No,9.0,No,No,No,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,5.0,2.0,Democrat,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,GASTON,True,week6
4852,2020-05-11,Yes,Yes,0.24806599999999998,Very Good,72,Female,1.0,None,0.0,,No,,2.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,517.0,5.0,5.0,Other / Unaffiliated,3.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,MECKLENBURG,True,week6
6808,2020-05-11,Yes,Yes,0.181346,Fair,65,Female,,,,,,0,,,,,,,,,,,,,,,,0,Black,IVR,No,Black,545.0,5.0,5.0,Democrat,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,1.0,4.0,DUPLIN,False,week6
6809,2020-05-11,Yes,Yes,0.7736390000000001,Good,61,Male,,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,567.0,5.0,5.0,Democrat,3.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,BUNCOMBE,False,week6
3904,2020-05-11,Yes,Yes,0.44455,Good,67,Female,2.0,None,0.0,,No,,0.0,Yes,,,,,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,545.0,5.0,5.0,Democrat,5.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,CRAVEN,True,week6
6810,2020-05-11,No,,0.44455,Very Good,83,Female,1.0,None,0.0,,No,,1.0,No,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,No,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6811,2020-05-11,Yes,Yes,1.15171,Good,48,Female,3.0,One,9.0,9.0,Yes,No,1.0,Yes,Yes,No,No,No,9.0,Yes,No,Unsure,Most are overreacting to the actual risks,Large changes,No,No,Another race,Yes,Another race,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,2.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,MOORE,True,week6
6812,2020-05-11,Yes,Yes,1.3525200000000002,Good,55,Female,2.0,None,8.0,4.0,No,,3.0,Yes,Yes,No,No,No,9.0,Yes,No,Yes,Most are overreacting to the actual risks,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,550.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,NEW HANOVER,True,week6
6813,2020-05-11,Yes,Yes,0.569896,Good,65,Female,3.0,None,,,,,,,,,,,,,,,,,,,,0,Black,IVR,No,Black,517.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,UNION,False,week6
6814,2020-05-11,No,,0.591532,Good,45,Female,4.0,Two,9.0,0.0,Yes,,9.0,Yes,Yes,Yes,Yes,Yes,8.0,No,Yes,No,Most are underestimating the risks,No real changes,Yes,Yes,,Yes,Hispanic or Latino,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6815,2020-05-11,No,,1.3525200000000002,Good,57,Female,3.0,None,9.0,3.0,Yes,,0.0,Yes,No,Yes,No,No,8.0,Yes,No,Yes,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6816,2020-05-11,Yes,Yes,0.476616,Poor,71,Female,2.0,None,1.0,1.0,No,,0.0,Yes,,,,,6.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,518.0,3.0,5.0,Democrat,3.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,SURRY,True,week6
6817,2020-05-11,Yes,Yes,1.1897,Very Good,46,Female,2.0,None,9.0,9.0,Yes,,,,,,,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,MOORE,True,week6
6818,2020-05-11,Yes,Yes,0.391034,Good,80,Female,2.0,None,8.0,0.0,,,0.0,No,No,No,No,No,4.0,Yes,No,No,Most are overreacting to the actual risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,WAKE,True,week6
6819,2020-05-11,Yes,Yes,2.43123,Fair,57,Male,2.0,None,2.0,2.0,No,,2.0,Yes,No,Yes,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,517.0,5.0,5.0,Democrat,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,CLEVELAND,True,week6
6820,2020-05-11,Yes,Yes,0.680505,Good,62,Male,2.0,None,3.0,2.0,No,,0.0,Yes,No,No,No,Yes,6.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,5.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,DURHAM,True,week6
3927,2020-05-11,Yes,Yes,1.54423,Very Good,30,Female,2.0,None,2.0,2.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Yes,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,518.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,WILKES,True,week6
6821,2020-05-11,Yes,Yes,0.391034,Good,89,Female,2.0,None,7.0,4.0,Yes,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,No,White,IVR,No,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,3.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,WAKE,True,week6
6822,2020-05-11,Yes,Yes,0.530798,Fair,86,Male,2.0,None,2.0,1.0,No,,0.0,Yes,No,No,No,Yes,8.0,Yes,No,No,Most are underestimating the risks,No real changes,No,No,,No,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,WAKE,True,week6
6823,2020-05-11,Yes,Yes,0.530798,Good,75,Male,2.0,None,1.0,1.0,No,,0.0,Yes,No,No,No,No,3.0,Yes,No,Unsure,Most are underestimating the risks,4,No,No,White,Yes,White,IVR,No,Caucasian,560.0,2.0,5.0,Democrat,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,WAKE,False,week6
6824,2020-05-11,Yes,Yes,0.24806599999999998,Very Good,71,Female,2.0,None,1.0,1.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,517.0,3.0,5.0,Other / Unaffiliated,4.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,AVERY,True,week6
6825,2020-05-11,Yes,Yes,0.829442,Good,55,Male,2.0,Three or more,2.0,2.0,No,,0.0,No,No,No,No,No,4.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,518.0,5.0,5.0,Other / Unaffiliated,3.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,GUILFORD,True,week6
6826,2020-05-11,No,,2.45898,Fair,22,Female,2.0,None,0.0,,No,,2.0,Yes,No,No,No,,9.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,Black,No,Black,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
5047,2020-05-11,Yes,Yes,0.164776,Very Good,92,Female,2.0,None,1.0,1.0,No,,0.0,Yes,No,No,No,No,7.0,Yes,Unsure,No,Most are overreacting to the actual risks,Large changes,Yes,No,White,0,White,IVR,Yes,Caucasian,560.0,1.0,5.0,Republican,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,WAYNE,True,week6
6827,2020-05-11,Yes,Yes,0.569932,Good,61,Female,3.0,None,4.0,0.0,Yes,,0.0,Yes,No,No,No,No,9.0,No,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,544.0,1.0,5.0,Other / Unaffiliated,2.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,CHOWAN,True,week6
1776,2020-05-11,Yes,Yes,0.476616,Very Good,87,Female,3.0,None,1.0,0.0,Yes,,0.0,Yes,No,No,No,Yes,6.0,Yes,No,No,Most are reacting appropriately,No real changes,No,No,White,0,White,IVR,Yes,Caucasian,518.0,1.0,4.0,Republican,2.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,STOKES,True,week6
2442,2020-05-11,No,,0.6034430000000001,Good,79,Male,1.0,None,5.0,5.0,No,,0.0,No,No,No,No,No,8.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Yes,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6828,2020-05-11,No,,1.6149200000000001,Good,56,Male,2.0,None,9.0,9.0,Yes,,5.0,Yes,No,Yes,Yes,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
4016,2020-05-11,Yes,Yes,0.530798,Poor,70,Male,1.0,None,1.0,1.0,No,,1.0,,,,,,6.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,560.0,1.0,5.0,Republican,2.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,WAYNE,True,week6
6829,2020-05-11,No,,0.476616,Good,90,Female,1.0,None,1.0,9.0,No,,5.0,No,5,9,9,Yes,9.0,Yes,No,No,Most are reacting appropriately,Unsure,No,No,White,Yes,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
3592,2020-05-11,Yes,Yes,0.216529,Fair,77,Male,2.0,None,0.0,,Yes,,0.0,Yes,,,,,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,Black,Yes,Black,IVR,Yes,Black,560.0,5.0,5.0,Democrat,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,JOHNSTON,True,week6
908,2020-05-11,Yes,Yes,0.430357,Fair,67,Female,1.0,None,0.0,,No,,2.0,No,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,Black,Yes,Black,IVR,Yes,Black,545.0,5.0,5.0,Democrat,3.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,CRAVEN,True,week6
2221,2020-05-11,Yes,Yes,0.164776,Good,73,Female,2.0,None,0.0,,Unsure,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are reacting appropriately,Small changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,3.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,WAKE,True,week6
6830,2020-05-11,Yes,Yes,1.45008,Very Good,63,Female,,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,518.0,3.0,5.0,Democrat,2.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,RANDOLPH,False,week6
